Month,Week,BU,Country,Global Category,SKU Code,SKU-Desc,Location Code,Location Desc,Total Inv ($K),Active Inv ($K),Blocked Inv ($K),Excess Inv ($K),IWND Inv ($K),Low Inv ($K),NPI Inv ($K),DIFC,Min Bnd Days,Max Bnd Days,RCA,Driver,DIOH Opp,Comments,Included in Provision,Timing of resolution (M),RCA Status
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303025,4303025 - RED TULIP 204G EGG FLAT TOP CARTON 9CA,AU52,AU MDC RINGWOOD,327,327,0,0,0,0,0,181,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303569,4303569 - 35G CAD TWIRL HONEYCOMB SUNDAE,AU51,AU VDC DANDENONG,46,0,0,0,0,46,0,5,19,33,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303571,4303571 - 54G CAD TWIRL HONEYCOMB SUNDAE,AU51,AU VDC DANDENONG,23,0,0,0,0,23,0,3,17,31,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303603,4303603 - CAD 42X75G CDM MLK 2024 YOS Q1 4CA,AU51,AU VDC DANDENONG,0,0,0,0,0,0,0,35,16,45,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303722,4303722 - CAD 180G CADBURY DAIRY MILK SANTA 12CA,AU52,AU MDC RINGWOOD,142,142,0,0,0,0,0,65,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303877,4303877 - 180G CADBURY DAIRY MILK SANTA BULK WIP,AU52,AU MDC RINGWOOD,144,144,0,0,0,0,0,350,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4304574,4304574 - 130G PINEAPPLE LUMPS GIFT BOX 9CA 24,AU52,AU MDC RINGWOOD,226,226,0,0,0,0,0,158,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4304576,4304576 - 135G CDM EGG   BUTTONS GIFT BOX 9CA 24,AU52,AU MDC RINGWOOD,370,370,0,0,0,0,0,168,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4304584,4304584 - 124G CADBURY FREDDO EGG GIFT BOX 9CA 24,AU52,AU MDC RINGWOOD,36,36,0,0,0,0,0,120,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4305038,4305038 - 466G CADBURY SELECTIONS BOX 8CA,AU52,AU MDC RINGWOOD,70,70,0,0,0,0,0,24,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4305049,4305049 - 860G CADBURY XMAS SELECTIONS BAG 6CA,AU52,AU MDC RINGWOOD,68,0,0,0,0,68,0,8,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4305841,4305841 - 820G FAVE BIG SHARE CARAMILK WALLABY 6CA,AU51,AU VDC DANDENONG,134,134,0,0,0,0,0,24,7,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4305857,4305857 - 520G CAD FAVES CORE   PARTY PACK QP 1CA,AU51,AU VDC DANDENONG,394,0,0,0,0,394,0,8,28,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4305933,4305933 - 190G CAD SCRCHD DELUXE HAZELNUTS 10CA,AU52,AU MDC RINGWOOD,109,0,0,0,0,109,0,41,999,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4306105,4306105 - CAD 500G CDM GIFT BOX 8CA,AU51,AU VDC DANDENONG,456,456,0,0,0,0,0,42,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4306373,4306373 - 651G MIXED BAUBLES BAG 10CA,AU52,AU MDC RINGWOOD,140,140,0,0,0,0,0,65,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4306375,4306375 - CAD 415G XMAS CLASSICS 6CA,AU52,AU MDC RINGWOOD,234,234,0,0,0,0,0,65,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4306713,4306713 - 130G CADBURY TWIRL MINT BITES 14CA,AU51,AU VDC DANDENONG,94,94,0,0,0,0,0,27,21,53,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4306715,4306715 - 520G  340G CAAH FAV   450G ROSES QP 1CA,AU51,AU VDC DANDENONG,202,0,0,0,0,202,0,14,28,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4308270,4308270 - 50G CADBURY DAIRY MILK PROMO 23,AU51,AU VDC DANDENONG,239,239,0,0,0,0,0,19,16,45,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4308512,4308512 - 144G CADBURY FREDDO 100S   1000S SP 14CA,AU51,AU VDC DANDENONG,77,77,0,0,0,0,0,30,16,45,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,621515,621515 - 1KGX6 FRESHA FRUIT JELLIES,AU51,AU VDC DANDENONG,17,0,0,0,0,17,0,38,42,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,621537,621537 - 10KG BLACK FOREST JELLIES (SW),AU51,AU VDC DANDENONG,36,36,0,0,0,0,0,999,10,101,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,621544,621544 - 10KG FRESHA LAUGHS (SW),AU51,AU VDC DANDENONG,56,56,0,0,0,0,0,42,28,49,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,621766,621766 - 1KG X 6 PASCALL MARSHMALLOWS - NZ,AU51,AU VDC DANDENONG,30,0,0,0,0,30,0,7,11,25,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,621983,621983 - 2KG PASCALL JET PLANES,AU51,AU VDC DANDENONG,41,41,0,0,0,0,0,24,17,38,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,650131,650131 - 300G CADBURY CLINKERS,AU51,AU VDC DANDENONG,23,0,0,0,0,23,0,5,7,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4053497,4053497 - TNCC RAINBOW SNAKES 220G,AU51,AU VDC DANDENONG,33,33,0,0,0,0,0,20,14,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4228634,4228634 - 180G PASCALL PARTY PACK,AU51,AU VDC DANDENONG,81,81,0,0,0,0,0,31,8,36,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4228635,4228635 - 180G PASCALL FRUIT JUBES,AU51,AU VDC DANDENONG,37,37,0,0,0,0,0,29,10,38,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4228636,4228636 - 180G PASCALL JET PLANES,AU51,AU VDC DANDENONG,61,61,0,0,0,0,0,18,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4228637,4228637 - 180G PASCALL WINE GUMS,AU51,AU VDC DANDENONG,25,25,0,0,0,0,0,36,13,41,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4262687,4262687 - 1 KILO PASCALL MERRY MIX-MAS,AU52,AU MDC RINGWOOD,102,102,0,0,0,0,0,49,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4266701,4266701 - 520G ALDI DOMINION PARTY MIX REFRESH,AU51,AU VDC DANDENONG,235,235,0,0,0,0,0,36,21,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4268255,4268255 - 150G PASCALL EXPLORERS,AU51,AU VDC DANDENONG,0,0,0,0,0,0,0,0,4,18,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4269352,4269352 - 300G PASCALL PINEAPPLE LUMPS LARGE 12CA,AU51,AU VDC DANDENONG,0,0,0,0,0,0,0,0,7,14,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4276773,4276773 - 150G PASCALL CHOC MALLOWS SB   CR ME,AU51,AU VDC DANDENONG,156,0,0,0,0,156,0,6,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4280318,4280318 - 1.5KG SPK ORIGINAL COSTCO,AU51,AU VDC DANDENONG,34,0,0,0,0,34,0,21,26,40,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4281359,4281359 - 180G TNCC FRUIT SALAD 12CA,AU51,AU VDC DANDENONG,15,15,0,0,0,0,0,29,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4300450,4300450 - 230G TNCC SNAKES REDUCED SUGAR 16CA,AU51,AU VDC DANDENONG,8,0,0,0,0,8,0,2,10,17,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4301348,4301348 - CAD 300G ECLAIRS,AU51,AU VDC DANDENONG,18,18,0,0,0,0,0,13,11,39,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4301350,4301350 - CAD 160G ECLAIRS 16CA,AU51,AU VDC DANDENONG,187,187,0,0,0,0,0,38,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4302355,4302355 - PASC 120G PASC HOKEYPOKEY LUMP 14CA,AU51,AU VDC DANDENONG,4,0,0,0,0,4,0,2,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4302552,4302552 - 220G TNCC BEACH DAYS 18CA,AU51,AU VDC DANDENONG,15,15,0,0,0,0,0,18,11,39,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4302771,4302771 - 120G PASCALL SNIFTER LUMP 14CA,AU51,AU VDC DANDENONG,74,74,0,0,0,0,0,9,7,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303519,4303519 - 1.5 KG TNCC SNAKES 6CA (COSTCO),AU51,AU VDC DANDENONG,32,0,0,0,0,32,0,13,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303520,4303520 - 1.5 KG TNCC PARTY MIX 6CA (COSTCO),AU51,AU VDC DANDENONG,30,0,0,0,0,30,0,10,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303584,4303584 - 190G SOUR PATCH KIDS BERRY 20CA (2023),AU51,AU VDC DANDENONG,78,78,0,0,0,0,0,20,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303679,4303679 - 190G SOUR PATCH KIDS 20CA (2023),AU51,AU VDC DANDENONG,169,169,0,0,0,0,0,20,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303684,4303684 - 190G SOUR PATCH WATERMELON 20CA (2023),AU51,AU VDC DANDENONG,41,41,0,0,0,0,0,22,13,27,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303685,4303685 - 220G TNCC PARTY MIX 16CA (2023),AU51,AU VDC DANDENONG,24,0,0,0,0,24,0,4,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303950,4303950 - 230G TNCC SNAKES 16CA (2023),AU51,AU VDC DANDENONG,3,0,0,0,0,3,0,7,10,17,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303961,4303961 - 220G TNCC JELLY BABIES 18CA (2023),AU51,AU VDC DANDENONG,23,23,0,0,0,0,0,24,13,27,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303962,4303962 - 220G TNCC S JELLY FRUIT SALAD 18CA(2023),AU51,AU VDC DANDENONG,7,0,0,0,0,7,0,1,13,27,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303981,4303981 - 230G TNCC SNAKES REDUCED S 16CA (2023),AU51,AU VDC DANDENONG,65,65,0,0,0,0,0,13,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4303986,4303986 - 220G TNCC SOURS SQUIRMS 16CA (2023),AU51,AU VDC DANDENONG,119,119,0,0,0,0,0,11,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4304016,4304016 - 440G TNCC SNAKES 10CA (2023),AU51,AU VDC DANDENONG,58,58,0,0,0,0,0,26,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4304328,4304328 - 430G SOUR PATCH KIDS 10CA 2023,AU51,AU VDC DANDENONG,36,36,0,0,0,0,0,20,13,27,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,GUM & CANDY,4308232,4308232 - 150G PASCALL EXPLORERS 14CA,AU51,AU VDC DANDENONG,16,16,0,0,0,0,0,8,0,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,800130,800130 - 2KG PHILADELPHIA CREAM CHEESE SEAEXPORT,AU85,AU CHILLED DC,154,154,0,0,0,0,0,4,0,7,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,826565,826565 - 11.5KG CHEESECAKE SHOP NEUFCHATEL,AU85,AU CHILLED DC,99,0,0,0,0,99,0,11,21,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,840824,840824 - 23KG CREAM CHSE PHILADELPHIA,AU85,AU CHILLED DC,60,0,0,0,0,60,0,12,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,845122,845122 - 250G PHILLY CREAM CHSE BLOCK EXPORT PRC,AU85,AU CHILLED DC,20,20,0,0,0,0,0,28,0,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,856764,856764 - 2X250G PHILLY BLOCK TWINPACK,AU85,AU CHILLED DC,142,142,0,0,0,0,0,21,10,24,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,883455,883455 - 2KG PHILADELPHIA CREAM CHEESE PRC,AU85,AU CHILLED DC,84,84,0,0,0,0,0,42,0,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,883461,883461 - 2 KG PHILADELPHIA CREAM CHEESE-LOAF ANZ,AU85,AU CHILLED DC,188,0,0,0,0,188,0,7,18,25,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4031761,4031761 - 250G ALDI CREAM CHEESE BLOCK REGULR,AU85,AU CHILLED DC,115,0,0,0,0,115,0,13,16,30,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4228708,4228708 - 250G PHILLY BLOCK LACTOSE FREE,AU85,AU CHILLED DC,19,19,0,0,0,0,0,15,14,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4277627,4277627 - PHIL 240ML LIGHT CREAM FOR COOKING 6CA,AU85,AU CHILLED DC,46,46,0,0,0,0,0,27,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4277628,4277628 - PHIL 350G ORIGINAL SPREAD 6CA,AU85,AU CHILLED DC,2,0,0,0,0,2,0,2,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4279700,4279700 - PHIL 6X250G ORIGINAL SIX PACK COSTCO 9CA,AU85,AU CHILLED DC,38,0,0,0,0,38,0,13,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4280647,4280647 - 226G PHILLY CREAM CHEESE BK EXPORT,AU85,AU CHILLED DC,57,57,0,0,0,0,0,6,0,14,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4282987,4282987 - 10KG PHILADELPHIA SOFT CREAM CHEESE 1CA,AU85,AU CHILLED DC,73,73,0,0,0,0,0,20,14,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4301469,4301469 - 190G SOFT PHILLY PLAIN KOREA 12CA,AU85,AU CHILLED DC,77,77,0,0,0,0,0,14,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4301470,4301470 - 190G SOFT PHILADELPHIA ASIA 12CA,AU85,AU CHILLED DC,9,9,0,0,0,0,0,6,0,14,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,MEALS,4305810,4305810 - 2 KG PHILADELPHIA CREAM CHEESE-LOAF PH,AU85,AU CHILLED DC,71,71,0,0,0,0,0,63,7,14,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BEVERAGES,621580,621580 - 2X2.5KG CADBURY DRINKING CHOC NZ,NZ55,CHRISTCHURCH DC,13,0,0,0,0,13,0,12,28,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BEVERAGES,621727,621727 - 250G CADBURY BOURNVILLE COCOA,NZ53,NZ ADC AUCKLAND,16,0,0,0,0,16,0,17,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BEVERAGES,621727,621727 - 250G CADBURY BOURNVILLE COCOA,NZ55,CHRISTCHURCH DC,3,0,0,0,0,3,0,11,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4228507,4228507 - 167G CADBURY FREDDO,NZ55,CHRISTCHURCH DC,2,0,0,0,0,2,0,15,21,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4254330,4254330 - OREO 230G MIXED MINI MULTIPACK 6CA,NZ53,NZ ADC AUCKLAND,57,57,0,0,0,0,0,31,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4255886,4255886 - 156G CAD COOKIE CRUNCHY CHOC FILLED,NZ55,CHRISTCHURCH DC,10,10,0,0,0,0,0,24,21,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4267735,4267735 - 454G OREO CRUMBS (24),NZ53,NZ ADC AUCKLAND,32,32,0,0,0,0,0,36,32,39,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289068,4289068 - OBF 110g Srdg Rnd Whml 12EA,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,9,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289072,4289072 - OBF 310g Variety NaFiAlCrPSd 7EA,NZ53,NZ ADC AUCKLAND,18,0,0,0,0,18,0,15,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289087,4289087 - OBF 150g SpCrkrs CrbPumSd 12EA,NZ53,NZ ADC AUCKLAND,14,14,0,0,0,0,0,25,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289096,4289096 - OBF 100g Wafer Ori 12EA,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,3,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289097,4289097 - OBF 100g Wafer Pep 12EA,NZ53,NZ ADC AUCKLAND,6,6,0,0,0,0,0,27,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289133,4289133 - OL 140g SdSnkrs SrCrChv 6EA,NZ53,NZ ADC AUCKLAND,3,0,0,0,0,3,0,5,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289137,4289137 - OL 140g SdSnkrs BaVnCarOn 6EA,NZ53,NZ ADC AUCKLAND,4,0,0,0,0,4,0,5,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289161,4289161 - OL 100g PitaCr OlOilSSal 8EA,NZ53,NZ ADC AUCKLAND,1,0,0,0,0,1,0,2,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289187,4289187 - OL 100g SpCrkrs HonAlm 12EA,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,0,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289211,4289211 - Pams Fin 100g Wafer Nat GF 12EA NZ,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,3,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289242,4289242 - OL 150g SwedRdCb SflLin 8EA,NZ53,NZ ADC AUCKLAND,9,9,0,0,0,0,0,31,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289245,4289245 - OL 130g Pita Bites RGHerb 8EA,NZ53,NZ ADC AUCKLAND,16,16,0,0,0,0,0,34,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289248,4289248 - OL 170g ArtCb Rec 4SFib 8EA,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,14,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4289270,4289270 - OL 150g Cookies Lem 8EA,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,11,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4299066,4299066 - RITZ 227G RITZ ORIG 8CA,NZ53,NZ ADC AUCKLAND,113,113,0,0,0,0,0,40,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4303228,4303228 - 197G OREO WITH CAD CHOCOLATE,NZ55,CHRISTCHURCH DC,3,3,0,0,0,0,0,27,21,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4303350,4303350 - OREO MINI 204G ORIG 8CA,NZ53,NZ ADC AUCKLAND,21,0,0,0,0,21,0,25,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4303876,4303876 - OREO MINI 204G MIX CHOC ORIG 8CA,NZ53,NZ ADC AUCKLAND,15,15,0,0,0,0,0,33,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,BISCUITS,4304714,4304714 - OREO 128G CHOC SS 20CA,NZ53,NZ ADC AUCKLAND,52,52,0,0,0,0,0,39,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,13679,13679 - TONE 100G TBL MILK 4X20CA,NZ53,NZ ADC AUCKLAND,6,0,0,0,0,6,0,5,21,49,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,324927,324927 - 50G CADBURY DAIRY MILK FT,NZ53,NZ ADC AUCKLAND,76,76,0,0,0,0,0,37,16,37,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,324927,324927 - 50G CADBURY DAIRY MILK FT,NZ55,CHRISTCHURCH DC,18,18,0,0,0,0,0,31,16,37,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,326445,326445 - 12G CDM FREDDO,NZ53,NZ ADC AUCKLAND,5,0,0,0,0,5,0,13,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,615562,615562 - 50G CADBURY CRUNCHIE,NZ53,NZ ADC AUCKLAND,32,0,0,0,0,32,0,6,16,30,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,615562,615562 - 50G CADBURY CRUNCHIE,NZ55,CHRISTCHURCH DC,3,0,0,0,0,3,0,6,17,31,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,620766,620766 - 15KG CLASSIQUE BUTTONS SG,NZ53,NZ ADC AUCKLAND,12,0,0,0,0,12,0,16,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,621495,621495 - 52G CADBURY CHERRY RIPE,NZ53,NZ ADC AUCKLAND,16,16,0,0,0,0,0,38,18,39,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,621495,621495 - 52G CADBURY CHERRY RIPE,NZ55,CHRISTCHURCH DC,3,3,0,0,0,0,0,28,25,46,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,621559,621559 - 60G CADBURY MORO - NZ,NZ55,CHRISTCHURCH DC,20,20,0,0,0,0,0,22,17,52,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,621561,621561 - 85G CADBURY MORO TWIN PACK,NZ53,NZ ADC AUCKLAND,10,10,0,0,0,0,0,37,16,44,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,649991,649991 - 168G CADBURY CDM TWIRL SHAREPACK,NZ55,CHRISTCHURCH DC,7,0,0,0,0,7,0,17,21,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,649999,649999 - 180G CADBURY MORO SHAREPACK,NZ55,CHRISTCHURCH DC,7,0,0,0,0,7,0,17,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,960176,960176 - 80G CRUNCHIE,NZ53,NZ ADC AUCKLAND,9,9,0,0,0,0,0,40,20,55,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,960176,960176 - 80G CRUNCHIE,NZ55,CHRISTCHURCH DC,2,2,0,0,0,0,0,28,21,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4020336,4020336 - TONE 360G TBL MILK 2X10CA,NZ53,NZ ADC AUCKLAND,27,0,0,0,0,27,0,4,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4020336,4020336 - TONE 360G TBL MILK 2X10CA,NZ55,CHRISTCHURCH DC,9,0,0,0,0,9,0,4,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4023277,4023277 - 200G CADBURY BAKING DARK CHIPS,NZ53,NZ ADC AUCKLAND,2,0,0,0,0,2,0,15,24,45,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4023277,4023277 - 200G CADBURY BAKING DARK CHIPS,NZ55,CHRISTCHURCH DC,2,2,0,0,0,0,0,33,21,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4023334,4023334 - 200G CADBURY BAKING MILK CHIPS,NZ53,NZ ADC AUCKLAND,0,0,0,0,0,0,0,1,21,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4025516,4025516 - 60G CADBURY MORO GOLD,NZ53,NZ ADC AUCKLAND,39,39,0,0,0,0,0,43,21,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4035276,4035276 - 67G CADBURY PICNIC TWIN PACK,NZ53,NZ ADC AUCKLAND,4,4,0,0,0,0,0,19,16,37,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4035276,4035276 - 67G CADBURY PICNIC TWIN PACK,NZ55,CHRISTCHURCH DC,2,2,0,0,0,0,0,39,21,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,New Zealand,CHOCOLATE,4035930,4035930 - 225G SCORCHED ALMOND,NZ53,NZ ADC AUCKLAND,3,0,0,0,0,3,0,11,28,56,,Supply,,,,,N/A
